"","ensembl_gene_id","external_gene_name","description"
"2447","ENSG00000043143","JADE2","jade family PHD finger 2 [Source:HGNC Symbol;Acc:HGNC:22984]"
"2448","ENSG00000167641","PPP1R14A","protein phosphatase 1 regulatory inhibitor subunit 14A [Source:HGNC Symbol;Acc:HGNC:14871]"
"2449","ENSG00000143786","CNIH3","cornichon family AMPA receptor auxiliary protein 3 [Source:HGNC Symbol;Acc:HGNC:26802]"
"2450","ENSG00000167377","ZNF23","zinc finger protein 23 [Source:HGNC Symbol;Acc:HGNC:13023]"
"2451","ENSG00000115053","NCL","nucleolin [Source:HGNC Symbol;Acc:HGNC:7667]"
"2452","ENSG00000013364","MVP","major vault protein [Source:HGNC Symbol;Acc:HGNC:7531]"
"2453","ENSG00000171720","HDAC3","histone deacetylase 3 [Source:HGNC Symbol;Acc:HGNC:4854]"
"2454","ENSG00000138834","MAPK8IP3","mitogen-activated protein kinase 8 interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:6884]"
"2455","ENSG00000132510","KDM6B","lysine demethylase 6B [Source:HGNC Symbol;Acc:HGNC:29012]"
"2456","ENSG00000166833","NAV2","neuron navigator 2 [Source:HGNC Symbol;Acc:HGNC:15997]"
"2457","ENSG00000097046","CDC7","cell division cycle 7 [Source:HGNC Symbol;Acc:HGNC:1745]"
"2458","ENSG00000196776","CD47","CD47 molecule [Source:HGNC Symbol;Acc:HGNC:1682]"
"2459","ENSG00000185420","SMYD3","SET and MYND domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15513]"
"2460","ENSG00000196387","ZNF140","zinc finger protein 140 [Source:HGNC Symbol;Acc:HGNC:12925]"
"2461","ENSG00000141337","ARSG","arylsulfatase G [Source:HGNC Symbol;Acc:HGNC:24102]"
"2462","ENSG00000074590","NUAK1","NUAK family kinase 1 [Source:HGNC Symbol;Acc:HGNC:14311]"
"2463","ENSG00000188215","DCUN1D3","defective in cullin neddylation 1 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28734]"
"2464","ENSG00000180228","PRKRA","protein activator of interferon induced protein kinase EIF2AK2 [Source:HGNC Symbol;Acc:HGNC:9438]"
"2465","ENSG00000054392","HHAT","hedgehog acyltransferase [Source:HGNC Symbol;Acc:HGNC:18270]"
"2466","ENSG00000177479","ARIH2","ariadne RBR E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:690]"
"2467","ENSG00000122223","CD244","CD244 molecule [Source:HGNC Symbol;Acc:HGNC:18171]"
"2468","ENSG00000117322","CR2","complement C3d receptor 2 [Source:HGNC Symbol;Acc:HGNC:2336]"
"2469","ENSG00000135750","KCNK1","potassium two pore domain channel subfamily K member 1 [Source:HGNC Symbol;Acc:HGNC:6272]"
"2470","ENSG00000173692","PSMD1","proteasome 26S subunit, non-ATPase 1 [Source:HGNC Symbol;Acc:HGNC:9554]"
"2471","ENSG00000133805","AMPD3","adenosine monophosphate deaminase 3 [Source:HGNC Symbol;Acc:HGNC:470]"
"2472","ENSG00000153187","HNRNPU","heterogeneous nuclear ribonucleoprotein U [Source:HGNC Symbol;Acc:HGNC:5048]"
"2473","ENSG00000204628","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]"
"2474","ENSG00000060237","WNK1","WNK lysine deficient protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:14540]"
"2475","ENSG00000197006","METTL9","methyltransferase like 9 [Source:HGNC Symbol;Acc:HGNC:24586]"
"2476","ENSG00000221955","SLC12A8","solute carrier family 12 member 8 [Source:HGNC Symbol;Acc:HGNC:15595]"
"2477","ENSG00000087470","DNM1L","dynamin 1 like [Source:HGNC Symbol;Acc:HGNC:2973]"
"2478","ENSG00000099875","MKNK2","MAPK interacting serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:7111]"
"2479","ENSG00000143341","HMCN1","hemicentin 1 [Source:HGNC Symbol;Acc:HGNC:19194]"
"2480","ENSG00000126561","STAT5A","signal transducer and activator of transcription 5A [Source:HGNC Symbol;Acc:HGNC:11366]"
"2481","ENSG00000110768","GTF2H1","general transcription factor IIH subunit 1 [Source:HGNC Symbol;Acc:HGNC:4655]"
"2482","ENSG00000160867","FGFR4","fibroblast growth factor receptor 4 [Source:HGNC Symbol;Acc:HGNC:3691]"
"2483","ENSG00000153815","CMIP","c-Maf inducing protein [Source:HGNC Symbol;Acc:HGNC:24319]"
"2484","ENSG00000115750","TAF1B","TATA-box binding protein associated factor, RNA polymerase I subunit B [Source:HGNC Symbol;Acc:HGNC:11533]"
"2485","ENSG00000158828","PINK1","PTEN induced kinase 1 [Source:HGNC Symbol;Acc:HGNC:14581]"
"2486","ENSG00000173432","SAA1","serum amyloid A1 [Source:HGNC Symbol;Acc:HGNC:10513]"
"2487","ENSG00000172059","KLF11","Kruppel like factor 11 [Source:HGNC Symbol;Acc:HGNC:11811]"
"2488","ENSG00000170145","SIK2","salt inducible kinase 2 [Source:HGNC Symbol;Acc:HGNC:21680]"
"2489","ENSG00000007968","E2F2","E2F transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:3114]"
"2490","ENSG00000115756","HPCAL1","hippocalcin like 1 [Source:HGNC Symbol;Acc:HGNC:5145]"
"2491","ENSG00000117318","ID3","inhibitor of DNA binding 3, HLH protein [Source:HGNC Symbol;Acc:HGNC:5362]"
"2492","ENSG00000110786","PTPN5","protein tyrosine phosphatase non-receptor type 5 [Source:HGNC Symbol;Acc:HGNC:9657]"
"2493","ENSG00000166086","JAM3","junctional adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:15532]"
"2494","ENSG00000104824","HNRNPL","heterogeneous nuclear ribonucleoprotein L [Source:HGNC Symbol;Acc:HGNC:5045]"
"2495","ENSG00000132703","APCS","amyloid P component, serum [Source:HGNC Symbol;Acc:HGNC:584]"
"2496","ENSG00000120868","APAF1","apoptotic peptidase activating factor 1 [Source:HGNC Symbol;Acc:HGNC:576]"
"2497","ENSG00000132693","CRP","C-reactive protein [Source:HGNC Symbol;Acc:HGNC:2367]"
"2498","ENSG00000165671","NSD1","nuclear receptor binding SET domain protein 1 [Source:HGNC Symbol;Acc:HGNC:14234]"
"2499","ENSG00000113722","CDX1","caudal type homeobox 1 [Source:HGNC Symbol;Acc:HGNC:1805]"
"2500","ENSG00000160113","NR2F6","nuclear receptor subfamily 2 group F member 6 [Source:HGNC Symbol;Acc:HGNC:7977]"
"2501","ENSG00000130203","APOE","apolipoprotein E [Source:HGNC Symbol;Acc:HGNC:613]"
"2502","ENSG00000169862","CTNND2","catenin delta 2 [Source:HGNC Symbol;Acc:HGNC:2516]"
"2503","ENSG00000108953","YWHAE","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon [Source:HGNC Symbol;Acc:HGNC:12851]"
"2504","ENSG00000157106","SMG1","SMG1 nonsense mediated mRNA decay associated PI3K related kinase [Source:HGNC Symbol;Acc:HGNC:30045]"
"2505","ENSG00000073282","TP63","tumor protein p63 [Source:HGNC Symbol;Acc:HGNC:15979]"
"2506","ENSG00000162105","SHANK2","SH3 and multiple ankyrin repeat domains 2 [Source:HGNC Symbol;Acc:HGNC:14295]"
"2507","ENSG00000121060","TRIM25","tripartite motif containing 25 [Source:HGNC Symbol;Acc:HGNC:12932]"
"2508","ENSG00000167522","ANKRD11","ankyrin repeat domain 11 [Source:HGNC Symbol;Acc:HGNC:21316]"
"2509","ENSG00000135100","HNF1A","HNF1 homeobox A [Source:HGNC Symbol;Acc:HGNC:11621]"
"2510","ENSG00000145743","FBXL17","F-box and leucine rich repeat protein 17 [Source:HGNC Symbol;Acc:HGNC:13615]"
"2511","ENSG00000233276","GPX1","glutathione peroxidase 1 [Source:HGNC Symbol;Acc:HGNC:4553]"
"2512","ENSG00000174437","ATP2A2","ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2 [Source:HGNC Symbol;Acc:HGNC:812]"
"2513","ENSG00000144891","AGTR1","angiotensin II receptor type 1 [Source:HGNC Symbol;Acc:HGNC:336]"
"2514","ENSG00000105325","FZR1","fizzy and cell division cycle 20 related 1 [Source:HGNC Symbol;Acc:HGNC:24824]"
"2515","ENSG00000113448","PDE4D","phosphodiesterase 4D [Source:HGNC Symbol;Acc:HGNC:8783]"
"2516","ENSG00000123374","CDK2","cyclin dependent kinase 2 [Source:HGNC Symbol;Acc:HGNC:1771]"
"2517","ENSG00000105701","FKBP8","FKBP prolyl isomerase 8 [Source:HGNC Symbol;Acc:HGNC:3724]"
"2518","ENSG00000174059","CD34","CD34 molecule [Source:HGNC Symbol;Acc:HGNC:1662]"
"2519","ENSG00000065361","ERBB3","erb-b2 receptor tyrosine kinase 3 [Source:HGNC Symbol;Acc:HGNC:3431]"
"2520","ENSG00000221983","UBA52","ubiquitin A-52 residue ribosomal protein fusion product 1 [Source:HGNC Symbol;Acc:HGNC:12458]"
"2521","ENSG00000038382","TRIO","trio Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:12303]"
"2522","ENSG00000114978","MOB1A","MOB kinase activator 1A [Source:HGNC Symbol;Acc:HGNC:16015]"
"2523","ENSG00000133812","SBF2","SET binding factor 2 [Source:HGNC Symbol;Acc:HGNC:2135]"
"2524","ENSG00000111266","DUSP16","dual specificity phosphatase 16 [Source:HGNC Symbol;Acc:HGNC:17909]"
"2525","ENSG00000169194","IL13","interleukin 13 [Source:HGNC Symbol;Acc:HGNC:5973]"
"2526","ENSG00000104881","PPP1R13L","protein phosphatase 1 regulatory subunit 13 like [Source:HGNC Symbol;Acc:HGNC:18838]"
"2527","ENSG00000151422","FER","FER tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:3655]"
"2528","ENSG00000005882","PDK2","pyruvate dehydrogenase kinase 2 [Source:HGNC Symbol;Acc:HGNC:8810]"
"2529","ENSG00000131504","DIAPH1","diaphanous related formin 1 [Source:HGNC Symbol;Acc:HGNC:2876]"
"2530","ENSG00000108819","PPP1R9B","protein phosphatase 1 regulatory subunit 9B [Source:HGNC Symbol;Acc:HGNC:9298]"
"2531","ENSG00000108821","COL1A1","collagen type I alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2197]"
"2532","ENSG00000111276","CDKN1B","cyclin dependent kinase inhibitor 1B [Source:HGNC Symbol;Acc:HGNC:1785]"
"2533","ENSG00000176024","ZNF613","zinc finger protein 613 [Source:HGNC Symbol;Acc:HGNC:25827]"
"2534","ENSG00000079805","DNM2","dynamin 2 [Source:HGNC Symbol;Acc:HGNC:2974]"
"2535","ENSG00000172927","MYEOV","myeloma overexpressed [Source:HGNC Symbol;Acc:HGNC:7563]"
"2536","ENSG00000110092","CCND1","cyclin D1 [Source:HGNC Symbol;Acc:HGNC:1582]"
"2537","ENSG00000069020","MAST4","microtubule associated serine/threonine kinase family member 4 [Source:HGNC Symbol;Acc:HGNC:19037]"
"2538","ENSG00000108826","MRPL27","mitochondrial ribosomal protein L27 [Source:HGNC Symbol;Acc:HGNC:14483]"
"2539","ENSG00000160683","CXCR5","C-X-C motif chemokine receptor 5 [Source:HGNC Symbol;Acc:HGNC:1060]"
"2540","ENSG00000079432","CIC","capicua transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:14214]"
"2541","ENSG00000132676","DAP3","death associated protein 3 [Source:HGNC Symbol;Acc:HGNC:2673]"
"2542","ENSG00000103197","TSC2","TSC complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:12363]"
"2543","ENSG00000067560","RHOA","ras homolog family member A [Source:HGNC Symbol;Acc:HGNC:667]"
"2544","ENSG00000175471","MCTP1","multiple C2 and transmembrane domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26183]"
"2545","ENSG00000149187","CELF1","CUGBP Elav-like family member 1 [Source:HGNC Symbol;Acc:HGNC:2549]"
"2546","ENSG00000156738","MS4A1","membrane spanning 4-domains A1 [Source:HGNC Symbol;Acc:HGNC:7315]"
"2547","ENSG00000164404","GDF9","growth differentiation factor 9 [Source:HGNC Symbol;Acc:HGNC:4224]"
"2548","ENSG00000184500","PROS1","protein S [Source:HGNC Symbol;Acc:HGNC:9456]"
"2549","ENSG00000030582","GRN","granulin precursor [Source:HGNC Symbol;Acc:HGNC:4601]"
"2550","ENSG00000149043","SYT8","synaptotagmin 8 [Source:HGNC Symbol;Acc:HGNC:19264]"
"2551","ENSG00000145703","IQGAP2","IQ motif containing GTPase activating protein 2 [Source:HGNC Symbol;Acc:HGNC:6111]"
"2552","ENSG00000181104","F2R","coagulation factor II thrombin receptor [Source:HGNC Symbol;Acc:HGNC:3537]"
"2553","ENSG00000120129","DUSP1","dual specificity phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:3064]"
"2554","ENSG00000007372","PAX6","paired box 6 [Source:HGNC Symbol;Acc:HGNC:8620]"
"2555","ENSG00000127616","SMARCA4","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4 [Source:HGNC Symbol;Acc:HGNC:11100]"
"2556","ENSG00000116678","LEPR","leptin receptor [Source:HGNC Symbol;Acc:HGNC:6554]"
"2557","ENSG00000187514","PTMA","prothymosin alpha [Source:HGNC Symbol;Acc:HGNC:9623]"
"2558","ENSG00000113719","ERGIC1","endoplasmic reticulum-golgi intermediate compartment 1 [Source:HGNC Symbol;Acc:HGNC:29205]"
"2559","ENSG00000185630","PBX1","PBX homeobox 1 [Source:HGNC Symbol;Acc:HGNC:8632]"
"2560","ENSG00000118257","NRP2","neuropilin 2 [Source:HGNC Symbol;Acc:HGNC:8005]"
"2561","ENSG00000162734","PEA15","proliferation and apoptosis adaptor protein 15 [Source:HGNC Symbol;Acc:HGNC:8822]"
"2562","ENSG00000197111","PCBP2","poly(rC) binding protein 2 [Source:HGNC Symbol;Acc:HGNC:8648]"
"2563","ENSG00000161513","FDXR","ferredoxin reductase [Source:HGNC Symbol;Acc:HGNC:3642]"
"2564","ENSG00000131370","SH3BP5","SH3 domain binding protein 5 [Source:HGNC Symbol;Acc:HGNC:10827]"
"2565","ENSG00000103319","EEF2K","eukaryotic elongation factor 2 kinase [Source:HGNC Symbol;Acc:HGNC:24615]"
"2566","ENSG00000103152","MPG","N-methylpurine DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:7211]"
"2567","ENSG00000139625","MAP3K12","mitogen-activated protein kinase kinase kinase 12 [Source:HGNC Symbol;Acc:HGNC:6851]"
"2568","ENSG00000135905","DOCK10","dedicator of cytokinesis 10 [Source:HGNC Symbol;Acc:HGNC:23479]"
"2569","ENSG00000140853","NLRC5","NLR family CARD domain containing 5 [Source:HGNC Symbol;Acc:HGNC:29933]"
"2570","ENSG00000019582","CD74","CD74 molecule [Source:HGNC Symbol;Acc:HGNC:1697]"
"2571","ENSG00000132356","PRKAA1","protein kinase AMP-activated catalytic subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9376]"
"2572","ENSG00000145687","SSBP2","single stranded DNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:15831]"
"2573","ENSG00000185404","SP140L","SP140 nuclear body protein like [Source:HGNC Symbol;Acc:HGNC:25105]"
"2574","ENSG00000115414","FN1","fibronectin 1 [Source:HGNC Symbol;Acc:HGNC:3778]"
"2575","ENSG00000099331","MYO9B","myosin IXB [Source:HGNC Symbol;Acc:HGNC:7609]"
"2576","ENSG00000135144","DTX1","deltex E3 ubiquitin ligase 1 [Source:HGNC Symbol;Acc:HGNC:3060]"
"2577","ENSG00000123106","CCDC91","coiled-coil domain containing 91 [Source:HGNC Symbol;Acc:HGNC:24855]"
"2578","ENSG00000120784","ZFP30","ZFP30 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:29555]"
"2579","ENSG00000170421","KRT8","keratin 8 [Source:HGNC Symbol;Acc:HGNC:6446]"
"2580","ENSG00000185046","ANKS1B","ankyrin repeat and sterile alpha motif domain containing 1B [Source:HGNC Symbol;Acc:HGNC:24600]"
"2581","ENSG00000167491","GATAD2A","GATA zinc finger domain containing 2A [Source:HGNC Symbol;Acc:HGNC:29989]"
"2582","ENSG00000172667","ZMAT3","zinc finger matrin-type 3 [Source:HGNC Symbol;Acc:HGNC:29983]"
"2583","ENSG00000121879","PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:8975]"
"2584","ENSG00000163098","BIRC8","baculoviral IAP repeat containing 8 [Source:HGNC Symbol;Acc:HGNC:14878]"
"2585","ENSG00000140945","CDH13","cadherin 13 [Source:HGNC Symbol;Acc:HGNC:1753]"
"2586","ENSG00000114745","GORASP1","golgi reassembly stacking protein 1 [Source:HGNC Symbol;Acc:HGNC:16769]"
"2587","ENSG00000004975","DVL2","dishevelled segment polarity protein 2 [Source:HGNC Symbol;Acc:HGNC:3086]"
"2588","ENSG00000167380","ZNF226","zinc finger protein 226 [Source:HGNC Symbol;Acc:HGNC:13019]"
"2589","ENSG00000144645","OSBPL10","oxysterol binding protein like 10 [Source:HGNC Symbol;Acc:HGNC:16395]"
"2590","ENSG00000131115","ZNF227","zinc finger protein 227 [Source:HGNC Symbol;Acc:HGNC:13020]"
"2591","ENSG00000239732","TLR9","toll like receptor 9 [Source:HGNC Symbol;Acc:HGNC:15633]"
"2592","ENSG00000181856","SLC2A4","solute carrier family 2 member 4 [Source:HGNC Symbol;Acc:HGNC:11009]"
"2593","ENSG00000114026","OGG1","8-oxoguanine DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:8125]"
"2594","ENSG00000111348","ARHGDIB","Rho GDP dissociation inhibitor beta [Source:HGNC Symbol;Acc:HGNC:679]"
"2595","ENSG00000172456","FGGY","FGGY carbohydrate kinase domain containing [Source:HGNC Symbol;Acc:HGNC:25610]"
"2596","ENSG00000105383","CD33","CD33 molecule [Source:HGNC Symbol;Acc:HGNC:1659]"
"2597","ENSG00000271503","CCL5","C-C motif chemokine ligand 5 [Source:HGNC Symbol;Acc:HGNC:10632]"
"2598","ENSG00000113889","KNG1","kininogen 1 [Source:HGNC Symbol;Acc:HGNC:6383]"
"2599","ENSG00000131095","GFAP","glial fibrillary acidic protein [Source:HGNC Symbol;Acc:HGNC:4235]"
"2600","ENSG00000142512","SIGLEC10","sialic acid binding Ig like lectin 10 [Source:HGNC Symbol;Acc:HGNC:15620]"
"2601","ENSG00000108262","GIT1","GIT ArfGAP 1 [Source:HGNC Symbol;Acc:HGNC:4272]"
"2602","ENSG00000169679","BUB1","BUB1 mitotic checkpoint serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1148]"
"2603","ENSG00000133703","KRAS","KRAS proto-oncogene, GTPase [Source:HGNC Symbol;Acc:HGNC:6407]"
"2604","ENSG00000153094","BCL2L11","BCL2 like 11 [Source:HGNC Symbol;Acc:HGNC:994]"
"2605","ENSG00000278129","ZNF8","zinc finger protein 8 [Source:HGNC Symbol;Acc:HGNC:13154]"
"2606","ENSG00000179295","PTPN11","protein tyrosine phosphatase non-receptor type 11 [Source:HGNC Symbol;Acc:HGNC:9644]"
"2607","ENSG00000164045","CDC25A","cell division cycle 25A [Source:HGNC Symbol;Acc:HGNC:1725]"
"2608","ENSG00000131408","NR1H2","nuclear receptor subfamily 1 group H member 2 [Source:HGNC Symbol;Acc:HGNC:7965]"
"2609","ENSG00000164048","ZNF589","zinc finger protein 589 [Source:HGNC Symbol;Acc:HGNC:16747]"
"2610","ENSG00000125084","WNT1","Wnt family member 1 [Source:HGNC Symbol;Acc:HGNC:12774]"
"2611","ENSG00000183955","KMT5A","lysine methyltransferase 5A [Source:HGNC Symbol;Acc:HGNC:29489]"
"2612","ENSG00000164053","ATRIP","ATR interacting protein [Source:HGNC Symbol;Acc:HGNC:33499]"
"2613","ENSG00000269404","SPIB","Spi-B transcription factor [Source:HGNC Symbol;Acc:HGNC:11242]"
"2614","ENSG00000114302","PRKAR2A","protein kinase cAMP-dependent type II regulatory subunit alpha [Source:HGNC Symbol;Acc:HGNC:9391]"
"2615","ENSG00000114554","PLXNA1","plexin A1 [Source:HGNC Symbol;Acc:HGNC:9099]"
"2616","ENSG00000169604","ANTXR1","ANTXR cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:21014]"
"2617","ENSG00000167553","TUBA1C","tubulin alpha 1c [Source:HGNC Symbol;Acc:HGNC:20768]"
"2618","ENSG00000089250","NOS1","nitric oxide synthase 1 [Source:HGNC Symbol;Acc:HGNC:7872]"
"2619","ENSG00000170425","ADORA2B","adenosine A2b receptor [Source:HGNC Symbol;Acc:HGNC:264]"
"2620","ENSG00000196689","TRPV1","transient receptor potential cation channel subfamily V member 1 [Source:HGNC Symbol;Acc:HGNC:12716]"
"2621","ENSG00000120949","TNFRSF8","TNF receptor superfamily member 8 [Source:HGNC Symbol;Acc:HGNC:11923]"
"2622","ENSG00000144935","TRPC1","transient receptor potential cation channel subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:12333]"
"2623","ENSG00000150991","UBC","ubiquitin C [Source:HGNC Symbol;Acc:HGNC:12468]"
"2624","ENSG00000089094","KDM2B","lysine demethylase 2B [Source:HGNC Symbol;Acc:HGNC:13610]"
"2625","ENSG00000055332","EIF2AK2","eukaryotic translation initiation factor 2 alpha kinase 2 [Source:HGNC Symbol;Acc:HGNC:9437]"
"2626","ENSG00000158869","FCER1G","Fc fragment of IgE receptor Ig [Source:HGNC Symbol;Acc:HGNC:3611]"
"2627","ENSG00000167657","DAPK3","death associated protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:2676]"
"2628","ENSG00000105229","PIAS4","protein inhibitor of activated STAT 4 [Source:HGNC Symbol;Acc:HGNC:17002]"
"2629","ENSG00000150967","ABCB9","ATP binding cassette subfamily B member 9 [Source:HGNC Symbol;Acc:HGNC:50]"
"2630","ENSG00000126934","MAP2K2","mitogen-activated protein kinase kinase 2 [Source:HGNC Symbol;Acc:HGNC:6842]"
"2631","ENSG00000077463","SIRT6","sirtuin 6 [Source:HGNC Symbol;Acc:HGNC:14934]"
"2632","ENSG00000144791","LIMD1","LIM domain containing 1 [Source:HGNC Symbol;Acc:HGNC:6612]"
"2633","ENSG00000163823","CCR1","C-C motif chemokine receptor 1 [Source:HGNC Symbol;Acc:HGNC:1602]"
"2634","ENSG00000121807","CCR2","C-C motif chemokine receptor 2 [Source:HGNC Symbol;Acc:HGNC:1603]"
"2635","ENSG00000121797","CCRL2","C-C motif chemokine receptor like 2 [Source:HGNC Symbol;Acc:HGNC:1612]"
"2636","ENSG00000183625","CCR3","C-C motif chemokine receptor 3 [Source:HGNC Symbol;Acc:HGNC:1604]"
"2637","ENSG00000012223","LTF","lactotransferrin [Source:HGNC Symbol;Acc:HGNC:6720]"
"2638","ENSG00000141506","PIK3R5","phosphoinositide-3-kinase regulatory subunit 5 [Source:HGNC Symbol;Acc:HGNC:30035]"
"2639","ENSG00000153930","ANKFN1","ankyrin repeat and fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26766]"
"2640","ENSG00000134321","RSAD2","radical S-adenosyl methionine domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30908]"
"2641","ENSG00000132170","PPARG","peroxisome proliferator activated receptor gamma [Source:HGNC Symbol;Acc:HGNC:9236]"
"2642","ENSG00000123609","NMI","N-myc and STAT interactor [Source:HGNC Symbol;Acc:HGNC:7854]"
"2643","ENSG00000158887","MPZ","myelin protein zero [Source:HGNC Symbol;Acc:HGNC:7225]"
"2644","ENSG00000198300","PEG3","paternally expressed 3 [Source:HGNC Symbol;Acc:HGNC:8826]"
"2645","ENSG00000135679","MDM2","MDM2 proto-oncogene [Source:HGNC Symbol;Acc:HGNC:6973]"
"2646","ENSG00000189042","ZNF567","zinc finger protein 567 [Source:HGNC Symbol;Acc:HGNC:28696]"
"2647","ENSG00000272333","KMT2B","lysine methyltransferase 2B [Source:HGNC Symbol;Acc:HGNC:15840]"
"2648","ENSG00000004777","ARHGAP33","Rho GTPase activating protein 33 [Source:HGNC Symbol;Acc:HGNC:23085]"
"2649","ENSG00000173846","PLK3","polo like kinase 3 [Source:HGNC Symbol;Acc:HGNC:2154]"
"2650","ENSG00000198431","TXNRD1","thioredoxin reductase 1 [Source:HGNC Symbol;Acc:HGNC:12437]"
"2651","ENSG00000124831","LRRFIP1","LRR binding FLII interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:6702]"
"2652","ENSG00000070886","EPHA8","EPH receptor A8 [Source:HGNC Symbol;Acc:HGNC:3391]"
"2653","ENSG00000104899","AMH","anti-Mullerian hormone [Source:HGNC Symbol;Acc:HGNC:464]"
"2654","ENSG00000082781","ITGB5","integrin subunit beta 5 [Source:HGNC Symbol;Acc:HGNC:6160]"
